Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
46571,-2.823906619,0.921928271,0.274403897,3.125685971,-0.397083399,-0.39706737,0.128290995,0.226169927,-0.689375736,1.802788873,-0.644584626,-0.046288776,0.770124472,0.153343172,1.276513044,0.169185198,0.003516497,0.209379318,0.725815489,-0.802416901,0.006446031,1.072466791,0.611465423,0.44206191,-0.428779145,0.235161226,-0.335125043,0.0247372,60.63,0
46572,1.063528012,-0.915949059,0.186873746,0.33187409,-0.451338678,0.933075856,-0.58716503,0.101272846,-0.49968222,0.559727452,-1.805442203,0.111147878,1.398599026,-0.459161206,0.58714952,-1.356706779,-0.337604468,1.351415222,-0.999032201,-0.170787451,-0.206681853,-0.205314794,-0.33807737,-1.317484634,0.613506631,-0.124486133,0.070262636,0.044408288,158,0
46574,1.194814244,0.712387683,-0.363048543,1.296822447,0.314820544,-0.762461159,0.267329553,-0.134532284,-0.168354593,-0.739987864,0.428699957,0.228410682,0.407351994,-1.404744539,1.287936532,0.281051779,1.144986367,0.083870534,-0.987137722,-0.098595465,-0.034509718,0.032239353,-0.099906289,-0.045982471,0.634767237,-0.299322417,0.054912787,0.055134952,1,0
46574,-1.198034303,0.969061422,0.901278693,-0.195393763,0.361530089,-0.084937972,0.296833003,0.490470174,-0.586300343,-0.709364253,-1.354355552,-0.904068339,-1.111299,0.757666971,1.228065741,0.127609467,-0.079835498,-0.135617509,0.017366954,-0.207960996,0.070341638,-0.05134183,-0.420696281,-0.757491628,0.43177994,0.504239748,-0.225746803,-0.066360539,15.57,0
46577,1.136806292,-0.617981863,0.44770436,0.701276529,-0.910487633,0.04136938,-0.533795414,0.213909319,-0.717346809,0.895976957,0.751693579,-0.143061116,-2.082963367,0.555025703,-0.722505308,-1.985151964,0.465844151,1.064518421,-0.914774579,-0.6436016,-0.398169527,-0.676849177,0.021774462,0.145243983,0.408221558,-0.338495994,0.040536394,0.015345917,50.23,0
46577,1.485624598,-0.607355039,-0.63620623,-1.030111768,-0.01458473,0.20505347,-0.44666805,-0.00128131,-0.796626144,0.769281114,-0.45582188,-0.735152755,-0.459253926,0.031036795,-0.730085322,1.25804161,-0.218100361,-0.518824456,1.757133711,0.088014756,0.086178241,0.223097554,-0.39011696,-1.352846779,0.962941885,0.025517126,-0.021636057,-0.023560344,20,0
46578,-0.509095388,1.342184612,0.488899343,1.122798516,0.161886376,-1.006761732,0.89840768,-0.174099318,-0.30579923,-0.659179752,-0.323561549,-1.494817099,-1.994748613,-1.064440153,1.422099789,0.307111433,1.224360941,1.082986344,0.197497843,-0.143771062,0.061072887,0.101157376,-0.13272787,0.205052447,-0.33628252,-0.351128728,-0.065551581,0.191591392,40.3,0
46579,1.194365677,0.34490578,0.286048183,1.131679039,-0.219489266,-0.938082945,0.311964662,-0.289401747,-0.151697767,-0.022627923,-0.244486612,0.650554903,0.868502862,0.222725096,0.827755127,0.011421039,-0.474485496,-0.253028466,-0.385208129,-0.035189843,0.053353156,0.183982805,-0.13234634,0.423021774,0.707247036,-0.334135246,0.014461959,0.026787958,30.53,0
46579,-2.995880682,-1.047938102,1.14128834,1.975116277,2.24781738,-1.45175328,-0.448269029,0.734442581,-1.855795783,-0.02039573,0.971631437,0.076170462,-1.381968616,1.321955004,-0.630853032,0.507384191,-0.299927931,-0.167777738,-1.557027256,0.368617693,0.383296233,-0.106958969,-0.335907328,0.201234005,0.559810412,-0.036022674,-0.097797169,-0.420284959,4.58,0
46580,-0.938858472,0.350289067,0.324111129,-2.201248205,0.152337464,0.132602658,-0.037969072,0.479309778,-1.047990639,0.689096833,0.072389922,-1.198430018,-1.294627938,0.245804039,-0.237804928,1.48063034,-0.252563781,-0.692295157,0.26501398,0.151731121,0.218011146,0.709374817,-0.193706438,-1.163217165,0.010638992,-0.250600833,0.196240856,-0.067639165,17.85,0
46580,-0.589802545,1.113168118,1.747286921,-0.034718727,-0.135502755,-1.070569004,0.912342802,-0.300022216,-0.078693755,0.20649322,0.007084227,-0.023663334,-0.052414668,-0.116935195,0.872256855,0.002365908,-0.387621921,-0.502338524,-0.135027138,0.281203311,-0.290418483,-0.531525905,-0.010366362,0.68971399,-0.212722772,0.027544091,0.214960786,-0.040959529,10.28,0
46581,-1.532388299,1.764083469,1.295835537,0.111985032,-0.769516919,-1.191951579,0.172222395,0.546306227,-1.101605772,-0.864708462,-0.07970313,0.93761971,1.248402118,0.530246015,0.610489366,0.059119605,0.127214998,-0.319362745,-0.210147074,-0.191144898,0.26530035,0.434236937,-0.212144219,0.991221007,0.423266349,0.403465209,-0.510384394,-0.065309028,3.61,0
46581,0.827011974,-0.236869954,0.35138317,1.193162199,-0.265494141,0.021291608,0.145527493,0.052261665,-0.330703066,0.08623647,1.608912135,1.189898544,0.359519642,0.497590931,0.53274925,0.151566194,-0.491365808,-0.144711823,-0.548073747,0.194749758,0.107762632,-0.023805592,-0.129077623,0.025086464,0.352758545,-0.454922714,0.007499385,0.042519006,166.5,0
46581,1.137952076,0.036560437,1.325960464,2.840190686,-0.750220634,0.566812293,-0.693887306,0.292644529,0.658740215,0.41865208,-1.876564131,-0.404320319,-1.214629826,-0.516097861,-1.333888777,0.188824355,-0.060955651,-0.051270612,-0.42282478,-0.250556956,-0.016162006,0.261728367,-0.15905469,0.049531607,0.626361786,0.239096977,0.040740546,0.020843368,0,0
46581,-2.265029463,1.249844092,0.025703087,-1.271750362,-0.255791601,-0.739949415,-0.143304444,0.592167499,0.157133293,-0.312356307,-0.761968087,0.309855355,0.284420896,0.358837978,0.679697359,0.507375642,-0.231877121,-0.785492284,-0.851878282,-0.708719009,0.00484111,-0.055911479,0.385458053,-0.229794965,-0.163000981,0.761930855,-0.836413959,-0.127471519,1.46,0
46582,-0.688698754,-0.841442217,0.513405349,-4.208003097,2.111542618,3.007618766,-0.440870929,0.646043932,-2.383520268,0.651033,-0.490066759,-1.428585705,0.179227333,-0.572935686,-0.373079268,0.37320089,-0.682514077,0.363683437,-1.366910891,-0.159975298,-0.247241699,-0.547054043,-0.281148395,0.953557652,0.683937384,-0.461979163,-0.159635936,-0.171888879,20,0
46582,-0.344350461,1.092748227,1.285888013,0.067086035,0.003014673,-1.002510329,0.665034271,-0.044145366,-0.320359878,-0.494569571,-0.297875364,-0.334922065,-0.361727991,-0.333792412,0.947103222,0.405757441,0.034486076,-0.078738825,-0.085340824,0.08083228,-0.270126666,-0.729886324,-0.013070897,0.315787107,-0.176681127,0.073879944,0.242926821,0.097243232,0.99,0
46583,-1.282328485,1.340257378,1.528980984,0.045144647,-0.398780409,-1.154279297,0.456695459,0.298390845,-0.693718927,-0.531422042,-0.279882974,0.076286623,-0.141253338,0.507042086,0.777628442,0.091622725,-0.013352541,-0.393939328,-0.007690399,0.004447475,-0.117474567,-0.481327607,-0.083487473,0.70529859,0.258380836,0.1942414,-0.011756916,0.05891706,7.36,0
46584,-0.906343573,1.816550786,0.521443783,1.441435366,0.761194167,0.949196045,-0.036321239,-1.294548929,-1.353441106,0.726235789,-0.044370114,0.845969361,1.579034086,0.114207251,-0.527794893,1.21235457,-1.310104221,0.648349192,-0.163050883,-0.394225317,1.532012012,-0.504876712,0.078093072,-1.057989821,-0.144744439,-0.144239152,-0.290336417,-0.256671836,7.5,0
46584,-0.53122155,0.560884118,2.353370073,0.193198623,-0.135907818,0.355336221,0.537927635,-0.062791537,-0.416742518,-0.232849893,0.944015663,0.840545399,0.856274117,-0.434076081,-0.023901409,-0.061704677,-0.458929642,0.619185646,1.147995029,0.330556774,0.156468105,0.696921068,-0.377284698,0.104159694,0.316104569,0.710743944,-0.129458861,-0.160746718,48.2,0
46585,-0.889813315,1.349682785,1.287571111,1.324299152,-0.039062493,0.105808019,0.359969959,0.396671097,-0.740027724,-0.502912666,-0.580602012,0.820467226,0.918661762,0.123854627,0.118272097,-1.148337521,0.758823086,-0.769971889,0.780282965,-0.064627374,0.053743778,0.271019592,-0.218229352,0.132241007,0.161658243,-0.205288625,-0.088154763,0.029896549,15.37,0
46587,-2.058522475,0.701179704,1.061898943,-3.617092869,-0.648450065,-0.469273951,0.358477636,0.02441262,0.98321136,0.415781136,-0.744428176,0.559853234,0.637933576,-0.924102823,-0.031279056,-2.50762954,0.201667868,0.333926583,-0.78149842,0.09219828,-0.821832294,-1.07900542,-0.245942155,-0.293590272,0.63077499,-0.287034536,0.140284811,-0.082785754,30,0
46587,1.218582592,0.429092709,0.312732793,1.115662261,-0.152020207,-0.927756616,0.337711555,-0.321436389,-0.244136975,-0.035111037,-0.138918244,0.979825548,1.48638029,0.096538736,0.758175446,-0.019287504,-0.510283698,-0.331623761,-0.385466089,-0.020510078,0.053029512,0.241256943,-0.128947801,0.439367619,0.732743711,-0.334901323,0.020839557,0.025978021,18.23,0
46589,1.164354512,-0.186507989,1.13540914,0.664551967,-0.832484692,0.222211904,-0.708559579,0.218788113,0.632039723,-0.082374391,0.737580177,1.237024892,0.427607923,-0.312225959,-0.521252316,0.437271065,-0.569888747,0.318003337,0.372421282,-0.054422772,-0.057939404,0.014834158,-0.02607626,0.057397801,0.283152777,0.318368075,0.015500565,0.014474648,7.9,0
46589,1.179178862,0.467027945,0.495169311,2.312663723,-0.042447921,-0.064340758,-0.040713831,0.093583944,-0.813607988,0.901554473,0.661034531,-0.087922569,-1.007313189,0.658530707,-0.068524032,0.99141021,-0.936467963,0.529812232,-0.633197601,-0.201469623,0.069021771,0.104954142,-0.10746781,-0.01567006,0.540178727,0.074432899,-0.021932139,0.004744442,1,0
46589,-0.6279358,0.660715887,1.564577972,0.825431122,-0.038853955,-0.382963009,0.484752618,0.080392341,-0.55956418,0.038663789,1.074709077,0.069350623,-1.085491201,0.627235812,0.61576457,0.174953019,-0.469771031,0.549618093,0.840325448,-0.105118074,-0.110830822,-0.394168685,0.310744713,0.252656119,-0.68044394,-0.717099096,0.082703928,0.13909931,31.23,0
46590,0.74575511,-1.299348104,1.142533771,0.962590463,-1.610658871,0.300873632,-0.6743709,0.123947611,-0.155544694,0.380835891,-0.589237588,0.700687292,0.559558174,-0.59110148,-0.355535532,-2.082791938,0.610236566,0.479832047,-1.296482833,-0.101949431,-0.346872509,-0.730809874,-0.040733515,0.387220438,0.139757795,-0.471685533,0.074451827,0.082000971,240.76,0
46590,-1.015165762,0.940918327,2.097571397,0.2480922,0.434844051,-0.041404726,0.623106935,-0.108247258,-0.42967561,0.110373429,0.626165585,0.331872605,0.453132373,-0.107300101,1.779068054,-0.893070041,0.429992016,-1.383985527,-0.090272333,0.200721546,-0.190830643,-0.30026736,-0.092723213,0.104782503,-0.127704475,0.229604536,-0.131174623,-0.049794621,2.69,0
46590,1.218013712,0.359638512,0.678585969,1.699521898,-0.432912169,-0.717061991,0.004543336,-0.100373131,-0.517449246,0.560703581,-0.488943749,-0.366972311,-0.495333956,0.340619194,0.701775204,0.859717636,-0.502653479,-0.617783756,-0.622209936,-0.131041105,-0.290098328,-0.962498621,0.190566053,0.370497645,0.026438124,0.667360117,-0.082451045,0.013818867,7.8,0
46592,-1.15754848,0.96181286,2.193405828,-0.016282153,-0.655141336,0.322372459,-0.351159634,0.793280196,-0.170900541,-0.675343119,0.456799883,1.019687532,0.374200711,-0.122041191,-0.69438537,0.415165374,-0.336468328,0.535066686,0.588743933,0.082014382,-0.009634831,0.071799792,-0.263604395,0.051417709,0.280302813,0.371169943,0.174129832,0.054901997,4.95,0
46592,-0.234557671,1.092524255,0.925545539,1.011710486,0.549035766,-0.513210207,0.928739831,-0.092824524,-0.847238556,-0.136125955,-0.390260546,-0.524461218,-0.891922266,0.749719123,1.323129216,-0.960306376,0.380603568,-0.40952066,0.512562051,-0.056704742,0.142836537,0.469775327,-0.207882644,0.079952263,-0.11949424,-0.201774773,0.156274074,0.139264503,1.45,0
46592,1.317201846,0.366715341,-0.032055882,0.493643851,0.071918783,-0.591090682,0.098373793,-0.176498661,0.024172187,-0.293713354,-0.741268835,0.191272011,0.808960432,-0.42464802,1.106406943,0.701946781,-0.33462595,-0.080064212,0.114735657,-0.027996979,-0.338148566,-0.947037651,0.020582704,-0.496497809,0.342756004,0.145678564,-0.021055037,0.022970687,0.89,0
46592,-0.448439733,0.901944345,1.123100041,0.84263174,0.071933264,-0.28719163,0.800045694,0.068629779,-0.383492617,-0.071244233,-0.491196937,-0.668848793,-1.163374482,0.577660583,1.402824684,-0.562783204,0.152065298,-0.183548264,0.036992811,0.137801386,0.153050233,0.50369594,-0.002586045,0.050659035,-0.286429915,-0.285330822,0.409021893,0.223660796,54.03,0
46592,-1.028022552,0.538510932,1.220210567,0.48768789,0.651678698,1.983858445,-0.392938974,1.155222953,-0.758722979,-0.685400626,1.575658362,1.382222487,0.241260041,0.439449919,0.552758037,-1.602487426,1.42365906,-1.767410878,0.20207247,-0.025521158,0.031340337,0.150489965,-0.079926145,-1.303866158,0.047387055,0.583736522,-0.076400722,-0.151081052,14.62,0
46592,1.053239652,-0.673551495,0.935372051,0.11916662,-1.08976653,0.142011117,-0.69697604,0.22857192,1.025812301,-0.303186284,0.538144963,0.927686762,-0.475243104,-0.275739844,-0.922556285,0.201643775,-0.198332059,0.031156524,0.858927283,0.061759172,-0.165468269,-0.434006926,-0.030264761,0.081822087,0.109077806,0.938869046,-0.054328027,0.012425674,80,0
46593,1.232811198,-0.540386648,0.027664216,-0.70391903,-0.627002573,-0.144354555,-0.723389329,0.115831742,-0.970197455,0.273795371,1.717282373,-0.118628162,0.12822202,-1.113625836,0.566701022,1.622745558,0.936764482,-0.680839231,0.350749563,0.199073538,0.134337811,0.199130485,-0.066993659,-0.380477005,0.286263086,-0.255377408,0.031869183,0.037373101,59.9,0
46593,-0.73429682,1.222176532,1.68270016,0.05076612,-0.288033434,-1.199886343,0.793237535,-0.154739626,-0.391217303,-0.037510609,0.274100655,0.672473859,0.951865994,-0.096845417,0.719493655,-0.018974158,-0.267912153,-0.664439699,-0.223348727,0.274190076,-0.212958827,-0.439060965,0.053212509,0.923781795,-0.176468792,0.040033315,0.386048426,0.191195172,17.99,0
46593,0.949922449,0.040574951,1.43725907,2.710099825,-0.615719768,0.663126743,-0.496221493,0.245988263,-0.007370736,0.396726328,-0.613036183,0.626593808,0.731529158,-0.509960269,-0.119251769,0.304666637,-0.174807743,-0.721103132,-1.227261551,-0.009832121,-0.008997091,0.040834128,0.006155693,0.098328052,0.223311994,-0.023633897,0.050926021,0.045878469,69.2,0
46594,-0.271928426,-3.097651831,-0.069489723,0.323518143,-1.180365252,2.041851124,-0.212031704,0.5555907,-0.621866508,0.249740147,1.615385525,0.694173406,-0.89828003,0.378650059,0.399763873,-2.502025773,1.26830703,-0.580307498,-1.983254757,0.729054074,-0.14890155,-1.362758028,-0.263443443,-1.038125905,-0.565403516,0.232184902,-0.063720889,0.120917165,715.99,0
46594,1.121571893,-0.316622056,0.835500553,1.548400602,-0.445658114,1.039343461,-0.641635358,0.419877336,1.535807805,-0.375010956,-2.11291244,-0.093151253,-1.623080575,-0.491377076,-1.477192568,-0.831057388,0.556357472,-0.894831743,0.497691879,-0.261948591,-0.482843757,-1.000303975,-0.00889538,-0.812519639,0.483437412,-0.452944301,0.078912406,0.018332675,18.88,0
46594,-0.523513946,0.832456556,1.483326961,0.08651092,-0.107854075,-0.866580773,0.636509064,0.061901855,-0.255950976,-0.276878858,0.018105038,-0.421595972,-1.29576847,0.496544634,1.016806604,-0.316352285,0.171316695,-0.802970069,-0.533066802,-0.004407041,-0.063980375,-0.147975763,0.151956126,0.568420242,-0.698696374,0.078226721,0.356914314,0.219821565,13.76,0
46594,-0.352781261,0.784804076,-0.030917564,-1.213527362,2.459426256,3.36556386,0.115579166,0.937155308,-0.521070255,-0.249022989,-0.1800209,-0.244772975,-0.054573859,0.290502415,1.040546162,0.526801927,-0.891107782,0.097278371,0.387332081,0.214103844,-0.283099372,-0.90342784,-0.061687575,0.983523185,-0.036536969,0.086465765,0.268068343,0.114003162,0.89,0
46594,-0.384703738,1.097868537,1.270300314,0.010730521,0.232439657,-0.50820227,0.650140488,0.053138864,-0.431010144,-0.562240412,0.046086402,0.11840576,0.309384133,-0.442975312,1.122559034,0.080118429,0.274840928,-0.613489212,-0.451087614,0.096304424,-0.233491452,-0.55745973,0.012989107,0.028556663,-0.226173406,0.100848721,0.263391528,0.095360077,3.59,0
46594,1.222883986,-1.521925784,0.205537873,-1.388882168,-1.545882675,-0.278559527,-1.029476322,0.101179712,-1.869973867,1.583022852,1.11808851,-1.175538475,-1.588091849,0.380236803,0.369836629,-0.403667611,0.651858162,0.259175583,-0.334884229,-0.25163132,-0.08789725,-0.217038485,-0.028870038,-0.040897197,0.197042896,-0.193819371,0.004930605,0.021292557,124.5,0
46595,0.471073741,-0.973112657,1.142846614,2.930787283,-0.795037884,1.705810117,-0.619530562,0.646397273,0.393089039,0.386358948,0.5355173,0.38638193,-1.737478926,-0.104538555,-1.480026498,-0.258385419,0.412281946,-0.479184997,-1.075273434,0.198136001,0.271246713,0.502504025,-0.295741748,-0.272217608,0.290290912,0.232307577,0.018228281,0.052615327,264.38,0
46595,-0.173699295,0.573456332,-0.317981435,-0.537921126,2.406812984,3.456105602,0.014808961,0.811079735,-0.636418879,-0.009124275,-0.117741362,-0.272249056,0.039210366,0.370998384,1.464909285,0.083623006,-0.518117072,0.209297676,1.334155114,0.179056222,-0.145770125,-0.616753232,-0.009833156,1.010908302,-0.254957286,0.255434172,-0.091424673,0.055957115,23.97,0
46595,-0.763676594,0.930580985,1.352256968,-1.265749382,-0.044919834,-1.07470285,1.110520886,-0.348953577,-0.350027594,-0.74969913,-0.279935586,0.483849834,0.952890864,-0.150606329,0.212797853,0.364810733,-0.650603122,-0.72317777,-0.515703543,-0.127279651,-0.104101294,-0.378775983,-0.0854708,0.459783276,-0.345496546,0.616149105,-0.223020921,0.082565735,49.95,0
46596,1.284809804,0.008885516,0.314453125,0.354350729,-0.466428659,-0.700425789,-0.068655638,-0.114289697,0.540162477,-0.215491165,-0.904517387,-0.031399602,-0.53688863,0.14639794,0.389073433,0.030064299,-0.173250391,-0.500548508,0.37193267,-0.130939256,-0.278502373,-0.711210122,0.027183449,0.053785908,0.354468809,0.469475275,-0.047480476,0.005616828,4,0
46596,-0.462270284,0.942338654,1.678367056,1.317182774,0.268980062,0.120846297,0.676809258,0.04532536,-0.558523915,-0.376799718,-0.537159056,0.367809552,0.304177916,-0.04365195,0.209011934,-1.23624291,0.629517012,-0.724770888,0.783209299,0.076733689,0.003495123,0.237893529,-0.207881053,0.113926191,0.144024182,-0.19324932,0.147539866,0.113485677,19.28,0
46597,1.284050321,-1.268745587,-0.284519387,-3.037182108,-0.658148357,0.332429851,-0.731701051,0.061527111,0.803497592,-0.736631113,0.395347082,1.631182657,1.526299558,-0.175949697,0.817208044,-2.349815938,-0.162686003,1.789613805,0.838604174,-0.264387722,-0.308656479,-0.223951251,-0.277028652,-1.309989011,0.711543392,-0.648321381,0.113395819,0.017885341,79.98,0
46597,-1.471241861,-0.214416413,1.789673915,-0.9013157,-1.183354212,0.508306278,0.018409713,0.9204045,0.434396875,-1.39381164,0.368982743,0.091002162,-2.214369023,0.266840099,-1.259604413,0.237265482,0.157192123,-0.153085018,-0.290331912,0.040906739,0.053845682,-0.256183996,0.33751836,0.016430835,-0.23587159,0.795325564,-0.159035214,-0.00531422,172.9,0
46597,-1.473222651,-0.268743259,1.587719437,-0.796104476,-0.233143115,0.593171068,0.427689376,0.079399115,-1.374296906,0.410418666,-0.297188433,-0.535202841,-0.203978215,-0.040485144,0.012172748,-0.248836842,-1.277365893,2.57561123,-1.126238071,-0.77709721,-0.298122351,-0.275142328,-0.108404278,-0.900067533,0.58300866,-0.333455088,-0.038112869,0.029110185,148,0
46598,1.180316458,0.216827347,0.505604902,0.655758385,-0.369957549,-0.748302911,0.095627108,-0.137579277,-0.076876773,-0.111916948,0.336594056,0.701539405,0.518094656,0.268737367,1.17456085,-0.170947049,-0.015426262,-1.122136518,-0.607756668,-0.096433899,-0.147364191,-0.393528226,0.144190372,0.41505812,0.196222597,0.169604502,-0.017735273,0.018213441,12.89,0
46598,-1.891411068,-0.203488679,1.652821171,0.291853427,1.379491039,-0.96742759,0.056571729,-0.029417208,-0.550964751,-0.132915147,0.998792016,0.783294897,0.211348683,0.204805653,-0.144354676,0.815153005,-1.13631131,0.137214407,-0.347595769,-0.608546753,-0.387623766,-0.967346757,-0.520468836,0.003442753,0.299964581,-0.795492235,0.002085591,-0.104238674,66.49,0
